Funding Org: Identifier,Funding Org: Name,Recipient Org:Identifier,Recipient Org: Name,Identifier,Recipient Org: Street Address,Recipient Org: City,Recipient Org: State,Recipient Org: Postal Code,Recipient Org: Country, Amount Awarded ,Currency,Award Date,Fiscal Year,Description,Classifications: Title,Beneficiary Location: Name,Title,Fiscal Sponsor,URL,Grant-related Publications,Last Modified
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGF,Sierra Club Hawai'i Chapter,360G-quixote-0064000000CWCkfAAH,PO Box 791180,Paia,HI,96779,United States," 3,000.00 ",USD,01/01/2005,2005,Project support to the Sierra Club Hawai'i Chapter for their Blue Water Campaign,Environmental Protection,Hawaii,Sierra Club Hawaii Chapter 1/1/2005,,http://www.sierraclubhawaii.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGF,Sierra Club Hawai'i Chapter,360G-quixote-0064000000CWCmzAAH,PO Box 791180,Paia,HI,96779,United States," 3,000.00 ",USD,21/12/2006,2006,Project Support - Maui Group Foundation Account,Environmental Protection,Hawaii,Sierra Club Hawaii Chapter 12/21/2006,,http://www.sierraclubhawaii.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000CWCmuAAH,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 30,000.00 ",USD,28/07/2006,2006,Project Support - Washington State Progress Alliance Challenge,Environmental Protection,U.S. Northwest/Canada B.C.,Sightline Institute 7/28/2006,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000CWClKAAX,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 30,000.00 ",USD,11/05/2007,2007,General Operating Support,Environmental Protection,U.S. Northwest/Canada B.C.,Sightline Institute 5/11/2007,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000CWCmCAAX,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 30,000.00 ",USD,06/02/2009,2009,General Operating Support,Environmental Protection,U.S. Northwest/Canada B.C.,Sightline Institute 2/6/2009,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000DuRV5AAN:2009,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 50,000.00 ",USD,13/11/2009,2009,Project Support for a Diversity Planning Project to increase diversity and equity within the board and staff make-up and with regards to the articles and stories coming out of Sightline.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2010 -2012 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000DuRV5AAN:2011,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 75,000.00 ",USD,13/11/2009,2011,Project Support for a Diversity Planning Project to increase diversity and equity within the board and staff make-up and with regards to the articles and stories coming out of Sightline.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2010 -2012 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000DuRV5AAN:2012,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 100,000.00 ",USD,13/11/2009,2012,Project Support for a Diversity Planning Project to increase diversity and equity within the board and staff make-up and with regards to the articles and stories coming out of Sightline.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2010 -2012 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000MizsmAAB:2013,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 100,000.00 ",USD,21/07/2012,2013,General Operating Support inclusive of annual diversity and racial equity goals.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2013-2016 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000MizsmAAB:2014,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 100,000.00 ",USD,21/07/2012,2014,General Operating Support inclusive of annual diversity and racial equity goals.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2013-2016 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000MizsmAAB:2015,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 100,000.00 ",USD,21/07/2012,2015,General Operating Support inclusive of annual diversity and racial equity goals.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2013-2016 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0064000000MizsmAAB:2016,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 75,000.00 ",USD,21/07/2012,2016,General Operating Support inclusive of annual diversity and racial equity goals.,"Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,Sightline Institute 2013-2016 Grant,,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGG,Sightline Institute,360G-quixote-0063300000kufrYAAQ,1402 Third Ave. Suite 500,Seattle,WA,98101,United States," 100,000.00 ",USD,16/03/2017,2017,"Project support for Sightline's racial equity, diversity, and inclusion work","Environmental Equity, Racial Equity",U.S. Northwest/Canada B.C.,"Sightline Institute Diversity, Equity, and Inclusion 2017 Grant",,http://www.sightline.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001etGSQ,Sister Song,360G-quixote-0063300000hHielAAC,1237 Ralph David Abernathy Blvd SW,Atlanta,GA,30310,United States," 25,000.00 ",USD,17/11/2015,2015,Sister Song 2015 Thank You Grant,"Reproductive Rights, Racial Equity",U.S.,Sister Song 2015 Thank You Grant,,http://sistersong.net/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Sq9D4,Social Justice Fund Northwest,360G-quixote-0064000000JX0oyAAD,"1904 Third Ave., Suite 806",Seattle,WA,98101,United States," 5,000.00 ",USD,28/07/2011,2011,Project Support - Environmental Justice Giving Project,"Environmental Equity, Philanthropy",U.S. Northwest,Social Justice Fund Northwest 2011 Grant,,http://www.socialjusticefund.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000DRbOIAA1,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,02/12/2007,2007,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2007 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000CWCnLAAX,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,02/12/2007,2008,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2008 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000K5G7WAAV,220 2nd Avenue South,Seattle,WA,98104,United States," 5,700.00 ",USD,10/10/2009,2009,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2009 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000EsQnoAAF,220 2nd Avenue South,Seattle,WA,98104,United States," 5,000.00 ",USD,20/04/2010,2010,Project Support - Impact Fund,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2010 Grant,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000K5GG8AAN,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,10/10/2010,2010,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2010 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000JZE9mAAH,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,30/08/2011,2011,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2011 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000K5GJLAA3,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,17/01/2012,2012,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2012 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000Pb1hxAAB,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,11/02/2013,2013,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2013 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0064000000V8wjJAAR,220 2nd Avenue South,Seattle,WA,98104,United States," 10,000.00 ",USD,21/02/2014,2014,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2014 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0063300000hJbrfAAC,220 2nd Avenue South,Seattle,WA,98104,United States," 6,000.00 ",USD,18/09/2015,2015,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2015 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGH,Social Venture Partners Seattle,360G-quixote-0063300000jmYRSAA2,220 2nd Avenue South,Seattle,WA,98104,United States," 10,000.00 ",USD,26/05/2016,2016,General Operating Support/Membership,Philanthropy,U.S. Northwest,Social Venture Partners Seattle 2016 Grant/Membership,,http://www.svpseattle.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NTh,Sonoma State University: Project Censored,360G-quixote-0064000000brxSCAAY,1801 E. Cotati Ave.,Rohnert Park,CA,94928,United States," 25,000.00 ",USD,01/01/2001,2001,"To support Project Censored, which educates students and the public about the importance of free press in a democratic society",Media Reform,U.S.,Sonoma State University: Project Censored 2001 Grant,,http://www.projectcensored.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000RRge8,State Voices,360G-quixote-0064000000DuReIAAV,"1625 Massachusetts Ave. NW, Ste. 308",Washington,DC,20036,United States," 20,000.00 ",USD,13/11/2009,2009,Project Support - 2010 In Person Meetings,Election Integrity,U.S.,State Voices 2009 Grant,,http://www.statevoices.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFn,Students for a Free Tibet,360G-quixote-0064000000DS2RDAA1,"545 8th Ave., 23rd Floor",New York,NY,10018,United States," 5,000.00 ",USD,28/12/1999,1999,To support the English tutoring program,"Economic Justice, Education",Tibet,Students for a Free Tibet 1999 Grant,,http://www.studentsforafreetibet.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001hwWQc,Tewa Women United,360G-quixote-0063300000iF1lcAAC,PO B0X 397,Santa Cruz,NM,57567,United States," 25,000.00 ",USD,14/03/2016,2016,Thank You Grant to support Tewa Women United's work on reproductive health,"Reproductive Rights, Native Support",New Mexico,Tewa Women United 2016 Thank You Grant,,http://tewawomenunited.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFH,The Alan Guttmacher Institute,360G-quixote-0064000000DRfMDAA1,120 Wall Street,New York,NY,10269-0584,United States," 5,000.00 ",USD,28/12/1999,1999,General Operating Support,Reproductive Rights,U.S.,The Alan Guttmacher Institute 12/31/99,,http://www.guttmacher.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGn,The American Independent News Network,360G-quixote-0064000000CWClPAAX,1825 Connecticut Ave. NW Suite 625,Washington,DC,20009,United States," 15,000.00 ",USD,20/07/2007,2007,Project Support - Person of Color Fellowship,"Media Reform, Racial Justice, Independent Media",U.S.,Center for Independent Media 7/20/2007,,http://www.newjournalist.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGn,The American Independent News Network,360G-quixote-0064000000CWCm4AAH,1825 Connecticut Ave. NW Suite 625,Washington,DC,20009,United States," 15,000.00 ",USD,11/07/2008,2008,Project Support - Bloggers of Color Fellowship,"Media Reform, Racial Justice, Independent Media",U.S.,Center for Independent Media 7/11/2008,,http://www.newjournalist.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NRz,The Center for a New American Dream,360G-quixote-0064000000DRtrJAAT,"6930 Carroll Ave, Ste 900",Takoma Park,MD,20912,United States," 12,000.00 ",USD,26/07/2005,2005,Project Support - 2005 Progressive Leadership Retreat & Mtgs,Economic Justice,U.S.,The Center for a New American Dream 7/26/2005,,http://www.newdream.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000N2NRz,The Center for a New American Dream,360G-quixote-0064000000DRtroAAD,"6930 Carroll Ave, Ste 900",Takoma Park,MD,20912,United States," 1,500.00 ",USD,25/04/2005,2005,Project Support - Progressive Leadership Retreat,Economic Justice,U.S,The Center for a New American Dream 4/25/2005,,http://www.newdream.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG001400000126Ap1,"The Center for Reproductive Rights, Inc.",360G-quixote-0064000000Y6QpQAAV,120 Wall Street,New York,NY,10005,United States," 25,000.00 ",USD,14/07/2014,2014,"Thank You Grant - General Operating Support for The Center for Reproductive Rights. The Center envisions the time when the promise of human dignity is enshrined in law in the United States and throughout the world; in addition to mobilizing grassroots support, they affect change by employing a team of lawyers that fight for cases involving reproductive freedom in the United States.",Reproductive Rights,U.S.,The Center for Reproductive Rights 2014 Thank You Grant,,http://www.reproductiverights.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuFZ,"The Charles Hamilton Houston Institute, Inc.",360G-quixote-0064000000DRu5kAAD,PO Box 56165,Madison,WI,53705,United States," 15,000.00 ",USD,21/11/2003,2003,Project Support - Curriculum Planning for Center for Youth Empowerment,"Racial Justice, Economic Justice",Wisconsin,"The Charles Hamilton Houston Institute, Inc. 11/21/2003",,http://www.professorhouston.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000001CzhNE,The Culture Lab,360G-quixote-0064000000Z9uz7AAB:2014,"2150 Allston Way, Suite 340",Berkeley,CA,94704,United States," 25,000.00 ",USD,12/08/2014,2014,"Project Support for The Culture Lab, a new project of the Citizen Engagement Lab. The grant will support the Culture Lab's mission to assist social change groups through tools & technology, increased knowledge about culture change, and movement building.","Arts, Culture, Media",U.S.,The Culture Lab 2014-2015 Grant,Citezen Engagement Laboratory Fund,http://engagementlab.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000001CzhNE,The Culture Lab,360G-quixote-0064000000Z9uz7AAB:2015,"2150 Allston Way, Suite 340",Berkeley,CA,94704,United States," 25,000.00 ",USD,12/08/2014,2015,"Project Support for The Culture Lab, a new project of the Citizen Engagement Lab. The grant will support the Culture Lab's mission to assist social change groups through tools & technology, increased knowledge about culture change, and movement building.","Arts, Culture, Media",U.S.,The Culture Lab 2014-2015 Grant,Citezen Engagement Laboratory Fund,http://engagementlab.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000001CzhNE,The Culture Lab,360G-quixote-0063300000hKJ8LAAW,"1330 Broadway, 3rd Floor",Oakland,CA,94612,United States," 50,000.00 ",USD,08/12/2015,2016,"To support The Culture Lab's mission to assist social change groups through tools & technology, increased knowledge about culture change, and movement building","Arts, Culture, Media",U.S.,Culture Lab 2016 Grant,Citezen Engagement Laboratory Fund,http://engagementlab.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000TIDi7,The Media Consortium,360G-quixote-0064000000QPhGYAA1,222 Sutter St. Ste 600,San Francisco,CA,94108,United States," 30,000.00 ",USD,30/05/2013,2013,"Project Support for The Media Consortium's Reproductive Justice Reporting Project. The Media Consortium organized a week-long blitz of news coverage, carried out by national and local outlets, intended to raise public awareness about the persistent threats to women's reproductive freedom.","Media Reform, Reproductive Rights, Independent Media",U.S.,Reproductive Justice Reporting Project 2013 grant,Foundation for National Progress,http://www.themediaconsortium.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000TIDi7,The Media Consortium,360G-quixote-0064000000btszPAAQ,222 Sutter St. Ste 600,San Francisco,CA,94108,United States," 10,000.00 ",USD,17/12/2014,2015,2015 Capacity Grant for The Media Consortium,"Media Reform, Independent Media",U.S.,The Media Consortium Capacity 2015 Grant,Foundation for National Progress,http://www.themediaconsortium.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000TIDi7,The Media Consortium,360G-quixote-0063300000hKMciAAG,222 Sutter St. Ste 600,San Francisco,CA,34108,United States," 50,000.00 ",USD,08/12/2015,2016,To support The Media Consortium's 2016 conference,"Media Reform, Independent Media",U.S.,Media Consortium 2016 Conference Grant,Foundation for National Progress,http://www.themediaconsortium.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0013300001hwWA3,The Native American Women's Health Education Resource Center (NAWHERC),360G-quixote-0063300000iF1ktAAC,PO Box 572,Lake Andes,SD,57356-0572,United States," 25,000.00 ",USD,14/03/2016,2016,A Thank You Grant for NAWHERC's work on reproductive health for Indigenous women,"Reproductive Rights, Native Support",South Dakota,The Native American Women's Health Education Resource Center 2016 Grant,,http://www.nativeshop.org/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuG8,The Nature Conservancy,360G-quixote-0064000000DRYX6AAP,633 West Main Street,Madison,WI,53703,United States," 25,000.00 ",USD,29/12/1999,1999,"To support Kimbe Bay Marine Conservation, Papua New Guinea",Environmental Protection,Papua New Guinea,The Nature Conservancy 1999 Grant,,http://www.nature.org/washington,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG00140000017lP4Y,The Other 98%,360G-quixote-0064000000YHtI9AAL,PO Box 278,Vashon,WA,98070,United States," 10,000.00 ",USD,10/07/2014,2014,"Project Support for Backbone Campaign's The Other 98 Percent's Climate Proposal: Backbone's mission is to be a storytelling force that, in collaboration with Democracy Alliance, the Alliance Partner Organizations, Resource Generation and others stirs people to action in protection of the environment.",Economic Justice; Environmental Equity; Media Reform,U.S.,The Other 98 Percent 2014 Grant,Backbone Campaign,http://www.other98.com,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuHB,The Real News,360G-quixote-0064000000brxQPAAY,"700 12th St NW Suite 1000, 10th floor",Washington,DC,20005,United States," 25,000.00 ",USD,01/01/2005,2005,General Operating Support,"Media Reform, Independent Media",U.S.,Independent World Televison 2005 Grant,,http://www.therealnews.com/t2/,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000PJ1rR,The Russell Family Foundation,360G-quixote-0064000000DRaoCAAT,PO Box 2567,Gig Harbor,WA,98335,United States," 5,000.00 ",USD,21/12/2006,2006,Project Support - Sustainability Confluence SEED Fund,Environmental Protection,Northwest U.S.,Russell Family Foundation; SEED Fund 12/21/2006,,http://www.trff.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Ipwgu,The Washington Bus Education Fund,360G-quixote-0064000000CWCnXAAX,"307 Third Ave S, Suite 530",Seattle,WA,98104,United States," 5,075.00 ",USD,30/09/2008,2008,Project Support - Washington Bus Trick or Vote Project,Election Integrity,Washington State,The Washington Bus 2008 Grant,Oregon Progress Forum/Bus Project Foundation,http://www.washingtonbus.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Ipwgu,The Washington Bus Education Fund,360G-quixote-0064000000FgjA3AAJ,"307 Third Ave S, Suite 530",Seattle,WA,98104,United States," 1,000.00 ",USD,06/07/2010,2010,Project Support - 2010 Fellowship Event,Election Integrity,Washington State,The Washington Bus Education Fund 2010 Grant,,http://www.washingtonbus.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000Ipwgu,The Washington Bus Education Fund,360G-quixote-0063300000jr3gSAAQ,"307 Third Ave S, Suite 530",Seattle,WA,98104,United States," 10,000.00 ",USD,15/08/2016,2016,General Operating Support - Washington Bus Victory Fund,Election Integrity,Washington State,The Washington Bus Education Fund 2016 Grant,,http://www.washingtonbus.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRbzNAAT,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 25,000.00 ",USD,07/08/1998,1998,"Project support to study and map the ""Crown of the Canyons Ecostystem""",Environmental Protection,"Grand Staircase-Escalante National Monument, U.S.",The Wilderness Society 1998 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRbuPAAT,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 75,000.00 ",USD,08/09/1999,1999,Project support to protect the Greater Grand Staircase-Escalante National Monument Ecosystem,Environmental Protection,"Grand Staircase-Escalante National Monument, U.S.",The Wilderness Society 1999 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRbzOAAT,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 76,939.06 ",USD,30/05/2000,2000,Project support to protect the Crown of the Canyons: The Next Step Project,Environmental Protection,"Grand Staircase-Escalante National Monument, U.S.",The Wilderness Society 2000 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRc1sAAD,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 76,727.63 ",USD,05/03/2001,2001,"Project support for ""Reforming the Bureau of Land Management: Building a Framework for Change Initiative""",Environmental Protection,U.S.,The Wilderness Society 2001 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRc2gAAD,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 52,256.00 ",USD,20/03/2002,2002,"Project support to preserve ""Crown of the Canyons Ecosystem""",Environmental Protection,Grand Staircase-Escalante National Monument,The Wilderness Society 2002 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRc3PAAT,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 100,000.00 ",USD,31/03/2003,2003,"Project support for ""Protecting Our Western Outback: Tools to Shape Land Management""",Environmental Protection,U.S.,The Wilderness Society 2003 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000DRc11AAD,"1615 M St, NW Suite 200",Washington,DC,20036,United States," 50,000.00 ",USD,03/04/2004,2004,"Project support for the ""Defending Our Western Wildlands"" project",Environmental Protection,U.S. Wetlands,The Wilderness Society 2004 Grant,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000CWCmRAAX:2006,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 25,000.00 ",USD,14/06/2006,2006,General Operating Support,Environmental Protection,U.S.,The Wilderness Society Multi-Year Grant 2006-2008,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000CWCmRAAX:2007,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 25,000.00 ",USD,14/06/2006,2007,General Operating Support,Environmental Protection,U.S.,The Wilderness Society Multi-Year Grant 2006-2008,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuGM,The Wilderness Society,360G-quixote-0064000000CWCmRAAX:2008,"1615 M St, NW Suite 200",Washington,DC,20006,United States," 25,000.00 ",USD,14/06/2006,2008,General Operating Support,Environmental Protection,U.S.,The Wilderness Society Multi-Year Grant 2006-2008,,http://www.wilderness.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG00140000014xfh1,The Wildfire Project,360G-quixote-0064000000Y6SzyAAF,"436 14th Street, 5th Floor",Oakland,CA,94612,United States," 10,000.00 ",USD,10/06/2014,2014,Project support for the Wildfire Network Convening,Environmental Protection,U.S.,The Wildfire Project 2014 Grant,Res Publica,http://www.wildfireproject.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000TdkBk,Third Wave Foundation,360G-quixote-0064000000OCBOsAAP,"220 East 23rd St., Suite 509",New York,NY,10010,United States," 25,000.00 ",USD,26/09/2012,2012,"General Operating Support for Third Wave Fund, the only national fund that supports and strengthens youth-led gender justice activism focusing on efforts that advance the political power, well-being, and self determination of communities of color and low-income communities in the U.S.",Reproductive Rights,U.S.,Third Wave Foundation 2012 Thank You Grant,Center for Policy Analysis,http://www.thirdwavefoundation.org,,12/04/2019 16:41
US-EIN-39-1916960,Quixote Foundation,360G-quixote-ORG0014000000IZuH0,Third World Majority,360G-quixote-0064000000CWCkiAAH,369 15th St,Oakland,CA,94612,United States," 5,000.00 ",USD,31/08/2005,2005,General Operating Support,"Media Reform, Social Justice",U.S.,Third World Majority 8/31/2005,Agape Foundation,,,12/04/2019 16:41
